stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,merge,18,3,"[1, 1, 16]",90,0,45,True,90,45,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",70792,66416,75708,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,hybrid_8,18,3,"[1, 1, 16]",68,0,44,True,68,44,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",64750,60917,67333,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_two,18,3,"[1, 1, 16]",106,9,41,False,34,32,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",64209,60000,73625,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_three,18,3,"[1, 1, 16]",99,11,42,False,45,31,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",63250,58791,66917,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_four,18,3,"[1, 1, 16]",96,12,43,False,50,31,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",62959,61958,65375,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,runs_count,18,3,"[1, 1, 16]",53,17,50,False,,33,35,"[1, [1, 16]]",106375,100708,119250,39000,2750,69750
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,runs_length,18,3,"[1, 1, 16]",37,17,34,False,,17,20,"[[1, 1], 16]",75125,67542,76875,38500,5333,32959
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,merge,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",679,0,520,True,679,520,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",2133667,2066208,2190125,,,
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,hybrid_8,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",634,0,535,True,634,535,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",2129584,2095083,2302000,,,
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,fixed_two,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",774,6,526,False,192,520,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",2109750,2101458,2146125,,,
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,fixed_three,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",774,10,535,False,256,525,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2246458,2212125,2252417,,,
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,fixed_four,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",772,11,531,False,287,520,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2122875,2053125,2324291,,,
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,runs_count,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",678,96,535,False,,439,491,"[[[[[3, 1], [3, 1]], [[2, 2], [4, 4]]], [[[2, 2], [3, 5]], [[4, 5], [3, 4]]]], [[[[3, 3], [3, 4]], [[3, 3], [3, 2]]], [[[2, 6], [2, 3]], [[1, 1], [4, [4, 2]]]]]]",2952166,2847042,3056500,1018459,44750,1958459
test,test-300007-97-short_runs,short_runs,300007,67d43cacb2d05432a67de0f952a36d8d7c25bc3b03caf708cbc8301647afc721,runs_length,97,33,"[3, 1, 3, 1, 2, 2, 4, 4, 2, 2, 3, 5, 4, 5, 3, 4, 3, 3, 3, 4, 3, 3, 3, 2, 2, 6, 2, 3, 1, 1, 4, 4, 2]",581,96,532,False,,436,485,"[[[[[[3, 1], 3], [[1, 2], 2]], [4, [4, [2, 2]]]], [[[3, 5], 4], [5, [3, 4]]]], [[[[3, 3], [3, 4]], [[3, 3], [3, 2]]], [[[2, 6], [2, 3]], [[[1, 1], 4], [4, 2]]]]]",3027958,2983208,3113875,1008250,100958,1997125
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,merge,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",2313,0,1619,True,2313,1619,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",14305792,13883375,14424083,,,
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,hybrid_8,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",2178,0,1618,True,2178,1618,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",13999917,13790083,14546416,,,
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,fixed_two,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",2440,24,1643,False,512,1619,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",14234042,14154416,14361542,,,
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,fixed_three,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",2482,10,1643,False,683,1633,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",14414625,14209875,15347875,,,
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,fixed_four,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",2374,41,1660,False,767,1619,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",14338541,13922917,15824125,,,
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,runs_count,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",1798,256,1466,False,,1210,1288,"[[[[[5, 22], [26, 22]], [[2, 3], [2, 2]]], [[[5, 5], [18, 1]], [[3, 5], [1, 25]]]], [[[[3, 1], [17, 1]], [[3, 8], [3, 2]]], [[[5, 8], [6, 22]], [[7, 1], [20, [1, 2]]]]]]",20601625,20331500,20928041,6917791,50500,14045458
test,test-200003-257-random_boundaries,random_boundaries,200003,805281239fb307c2e4442a60826853e584f142a2a69e15540ab04bb8d5f68f01,runs_length,257,33,"[5, 22, 26, 22, 2, 3, 2, 2, 5, 5, 18, 1, 3, 5, 1, 25, 3, 1, 17, 1, 3, 8, 3, 2, 5, 8, 6, 22, 7, 1, 20, 1, 2]",1444,256,1384,False,,1128,1188,"[[[[5, 22], 26], [[22, [[[2, 3], 2], [2, 5]]], [[5, 18], [[1, 3], [5, 1]]]]], [[[25, [3, 1]], [[17, [1, 3]], [8, [[3, 2], 5]]]], [[[8, 6], 22], [[7, 1], [20, [1, 2]]]]]]",19987958,19735416,20191208,6831084,113625,12979750
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,merge,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",198,0,124,True,198,124,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",260875,254916,273500,,,
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,hybrid_8,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",175,0,136,True,175,136,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",270750,269584,284583,,,
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,fixed_two,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",213,6,130,False,64,124,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",260667,259625,268875,,,
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,fixed_three,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",217,5,132,False,85,127,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",275208,274042,276709,,,
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,fixed_four,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",203,9,133,False,95,124,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",264833,264000,266583,,,
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,runs_count,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",197,32,140,False,,108,136,"[[[[2, 2], [1, 3]], [[1, 1], [1, 2]]], [[[2, 5], [2, 1]], [[1, 2], [3, [2, 2]]]]]",352791,346625,356125,117750,19291,226041
test,test-300007-33-random,random,300007,46a30c2dbcc9fa9cda0dba9529e71a06f04771d9ce293ef3aa55f202bb9efd64,runs_length,33,17,"[2, 2, 1, 3, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 3, 2, 2]",163,32,137,False,,105,131,"[[[[2, 2], [1, 3]], [[[1, 1], 1], [2, 2]]], [[5, [2, [1, 1]]], [[2, 3], [2, 2]]]]",365583,364625,375917,123292,48417,233083
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,merge,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",679,0,342,True,679,342,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",839333,804334,862375,,,
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,hybrid_8,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",634,0,442,True,634,442,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",987000,958500,1029875,,,
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,fixed_two,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",774,2,344,False,192,342,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",845000,829625,967167,,,
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,fixed_three,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",774,3,347,False,256,344,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",1017292,1015125,1162584,,,
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,fixed_four,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",772,4,346,False,287,342,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",852834,843500,897125,,,
test,test-100003-97-reverse,reverse,100003,520d96931aaab75b13b455847b76210e83550d582f0df9c83519b662a024e4fa,runs_count,97,97,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",775,96,438,False,,342,648,"[[[[[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]], [[[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]]], [[[[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]], [[[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [[1, 1], [1, 1]]]]]]]",1827709,1806917,1840000,997333,136583,830667
