stage,case_id,shape,seed,input_sha256,strategy,mode,n,run_count,run_lengths,plan,comparisons,check_comparisons,sort_comparisons,bound,tree_budget,conditional_applicable,conditional_bound,cost_source,median_ns,min_ns,max_ns,samples_ns
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,counted,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,measured and independently checked,507500,505042,510458,"[505083, 510458, 509875, 507500, 505042]"
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,plain,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,proved symbolic instrumentation (not maintained),209500,207167,214750,"[207167, 214750, 211833, 209500, 207750]"
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,staged_reference,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,measured and independently checked,3133166,3082375,3177917,"[3128709, 3082375, 3177917, 3159000, 3133166]"
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,scan_only,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,measured and independently checked,2196791,2170625,2214917,"[2196791, 2187958, 2170625, 2214917, 2200500]"
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,merge_only,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,measured and independently checked,1411333,1386125,1429917,"[1429917, 1411333, 1386125, 1397708, 1412833]"
paired,test-300007-97-random,random,300007,099eba1034cc68a896c6ea49a7a8841a0073765fb27e3a3489610dc6a38d75f0,runs_length,staged_direct,97,51,"[1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 4, 4, 3, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 1, 5, 1, 3, 1, 2, 1, 1, 1, 1]","[[[[[[1, 2], [2, 2]], [[[1, 1], 1], 3]], [[[1, 1], [2, 2]], [[1, 3], 1]]], [[[[2, 1], [2, 1]], [[2, 1], 2]], [[4, 4], [[3, 1], 3]]]], [[[[[2, 1], 2], [2, [2, 2]]], [[3, [1, 1]], [4, [1, 2]]]], [[[4, 3], [1, 5]], [[[1, 3], 1], [[2, 1], [[1, 1], 1]]]]]]",572,96,476,640,544,False,,measured and independently checked,502709,499625,509458,"[502709, 503000, 500834, 499625, 509458]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,merge,reference,97,4,"[38, 29, 28, 2]",merge,423,0,423,679,,True,679,measured and independently checked,1880292,1827916,1988167,"[1840875, 1988167, 1827916, 1908500, 1880292]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,merge,counted,97,4,"[38, 29, 28, 2]",merge,423,0,423,679,,True,679,measured and independently checked,357125,347334,383666,"[357125, 347334, 355833, 362542, 383666]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,merge,plain,97,4,"[38, 29, 28, 2]",merge,423,0,423,679,,True,679,proved symbolic instrumentation (not maintained),106458,102958,116417,"[102958, 106458, 106375, 110000, 116417]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,hybrid_8,reference,97,4,"[38, 29, 28, 2]",hybrid_8,403,0,403,634,,True,634,measured and independently checked,1825708,1773791,1993333,"[1773791, 1993333, 1814542, 1825708, 1867167]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,hybrid_8,counted,97,4,"[38, 29, 28, 2]",hybrid_8,403,0,403,634,,True,634,measured and independently checked,308583,302750,318333,"[307000, 308583, 314916, 302750, 318333]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,hybrid_8,plain,97,4,"[38, 29, 28, 2]",hybrid_8,403,0,403,634,,True,634,proved symbolic instrumentation (not maintained),74959,70333,88250,"[73583, 88250, 87834, 74959, 70333]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,fixed_four,reference,97,4,"[38, 29, 28, 2]",fixed_four,450,79,371,772,,False,287,measured and independently checked,1827708,1724375,2293333,"[1724375, 2132667, 2293333, 1755042, 1827708]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,fixed_four,counted,97,4,"[38, 29, 28, 2]",fixed_four,450,79,371,772,,False,287,measured and independently checked,372250,325500,379584,"[325500, 376542, 372250, 351625, 379584]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,fixed_four,plain,97,4,"[38, 29, 28, 2]",fixed_four,450,79,371,772,,False,287,proved symbolic instrumentation (not maintained),102041,94958,117584,"[97666, 117584, 106667, 94958, 102041]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,reference,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,2455500,2308625,2889833,"[2308625, 2889833, 2455500, 2477291, 2389542]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,counted,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,202292,178834,213167,"[178834, 206750, 202292, 213167, 194875]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,plain,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,proved symbolic instrumentation (not maintained),57709,47750,69459,"[47750, 63833, 57709, 69459, 53792]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,staged_reference,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,2424458,2304458,2651000,"[2304458, 2651000, 2503417, 2424458, 2386667]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,scan_only,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,1548375,1423833,1855708,"[1423833, 1624500, 1855708, 1548375, 1507667]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,merge_only,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,1092334,997333,1372750,"[1067625, 1372750, 1285125, 1092334, 997333]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_count,staged_direct,97,4,"[38, 29, 28, 2]","[[38, 29], [28, 2]]",262,96,166,290,194,False,,measured and independently checked,193917,172542,374666,"[199917, 374666, 181750, 193917, 172542]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,reference,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,2418167,2359750,2766208,"[2418167, 2766208, 2401375, 2463917, 2359750]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,counted,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,209875,196917,480750,"[209875, 480750, 198167, 196917, 220500]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,plain,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,proved symbolic instrumentation (not maintained),63250,61166,72500,"[61833, 72500, 63917, 63250, 61166]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,staged_reference,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,2397333,2325750,2457083,"[2325750, 2427084, 2457083, 2349750, 2397333]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,scan_only,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,1431000,1400167,1678542,"[1400167, 1564125, 1678542, 1431000, 1408541]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,merge_only,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,1114375,1073083,1152208,"[1093458, 1149041, 1073083, 1152208, 1114375]"
paired,test-200003-97-long_runs,long_runs,200003,7dd432e10d16c5f5d2f7fa603c53395a116d4fae78d1113a12c5d387ef59f69e,runs_length,staged_direct,97,4,"[38, 29, 28, 2]","[38, [29, [28, 2]]]",256,96,160,282,186,False,,measured and independently checked,189833,177083,253750,"[177083, 253750, 179542, 214208, 189833]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,merge,reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",merge,403,0,403,679,,True,679,measured and independently checked,1660084,1567125,1697500,"[1567125, 1680375, 1697500, 1660084, 1648792]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,merge,counted,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",merge,403,0,403,679,,True,679,measured and independently checked,348000,336750,387834,"[336750, 387834, 350084, 340583, 348000]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,merge,plain,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",merge,403,0,403,679,,True,679,proved symbolic instrumentation (not maintained),100792,93041,121583,"[99458, 121583, 106333, 100792, 93041]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,hybrid_8,reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",hybrid_8,378,0,378,634,,True,634,measured and independently checked,1552083,1533584,1617708,"[1533584, 1617708, 1558292, 1552083, 1537042]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,hybrid_8,counted,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",hybrid_8,378,0,378,634,,True,634,measured and independently checked,276250,267834,289875,"[281959, 289875, 271459, 267834, 276250]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,hybrid_8,plain,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",hybrid_8,378,0,378,634,,True,634,proved symbolic instrumentation (not maintained),73666,72667,80584,"[73666, 80584, 73167, 72667, 76459]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,fixed_four,reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",fixed_four,366,67,299,772,,False,287,measured and independently checked,1500625,1442292,1636875,"[1636875, 1485625, 1502750, 1442292, 1500625]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,fixed_four,counted,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",fixed_four,366,67,299,772,,False,287,measured and independently checked,281292,270125,325167,"[277208, 281292, 301792, 270125, 325167]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,fixed_four,plain,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]",fixed_four,366,67,299,772,,False,287,proved symbolic instrumentation (not maintained),79000,75041,83417,"[79000, 83417, 79167, 75041, 76792]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,2507583,2464209,2845208,"[2499875, 2507583, 2845208, 2464209, 2565125]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,counted,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,226125,205583,237083,"[219042, 226125, 237083, 205583, 228125]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,plain,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,proved symbolic instrumentation (not maintained),61583,56000,73917,"[59667, 65958, 73917, 56000, 61583]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,staged_reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,2541458,2412833,2654917,"[2490459, 2654917, 2648666, 2412833, 2541458]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,scan_only,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,1646959,1484000,1758875,"[1638083, 1646959, 1758875, 1484000, 1710792]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,merge_only,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,1197834,1086916,1286292,"[1123250, 1286292, 1086916, 1197834, 1206333]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_count,staged_direct,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, 2], [2, 85]], [[2, 1], [2, 1]]]",315,96,219,387,291,False,,measured and independently checked,213042,208667,225292,"[225083, 209833, 208667, 213042, 225292]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,2177708,2098375,2238958,"[2110667, 2098375, 2238958, 2177708, 2196000]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,counted,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,195625,183750,231500,"[198416, 188458, 231500, 183750, 195625]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,plain,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,proved symbolic instrumentation (not maintained),64500,58541,73417,"[61000, 58541, 73417, 66833, 64500]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,staged_reference,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,2135084,2074834,2168291,"[2074834, 2096208, 2168291, 2135084, 2161208]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,scan_only,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,1239750,1199000,1258000,"[1199000, 1214250, 1250667, 1239750, 1258000]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,merge_only,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,1068625,1052125,1182333,"[1068625, 1061791, 1182333, 1052125, 1112917]"
paired,test-300007-97-skewed_runs,skewed_runs,300007,31bffcff4be14c421ce45bfbb78900bba36cf95665e4bc08441ac23813605ef0,runs_length,staged_direct,97,8,"[2, 2, 2, 85, 2, 1, 2, 1]","[[[2, [2, 2]], 85], [[2, 1], [2, 1]]]",259,96,163,306,210,False,,measured and independently checked,204625,185791,229834,"[185791, 193500, 218083, 204625, 229834]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,merge,reference,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,86,0,86,198,,True,198,measured and independently checked,144166,143417,146167,"[145541, 143917, 143417, 144166, 146167]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,merge,counted,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,86,0,86,198,,True,198,measured and independently checked,85708,85083,89834,"[89834, 85708, 85083, 85084, 85833]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,merge,plain,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,86,0,86,198,,True,198,proved symbolic instrumentation (not maintained),28333,26500,28583,"[28583, 28333, 28333, 26500, 28500]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,hybrid_8,reference,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hybrid_8,139,0,139,175,,True,175,measured and independently checked,226500,223750,229667,"[228875, 229667, 226500, 223750, 225125]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,hybrid_8,counted,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hybrid_8,139,0,139,175,,True,175,measured and independently checked,97125,96750,99750,"[97125, 96917, 99750, 96750, 99583]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,hybrid_8,plain,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hybrid_8,139,0,139,175,,True,175,proved symbolic instrumentation (not maintained),27250,24541,28416,"[24541, 27250, 28416, 25542, 28125]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,fixed_four,reference,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",fixed_four,90,4,86,203,,False,95,measured and independently checked,152709,146625,154458,"[153292, 154458, 147458, 146625, 152709]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,fixed_four,counted,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",fixed_four,90,4,86,203,,False,95,measured and independently checked,90625,86750,112750,"[90625, 86750, 112750, 99833, 89792]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,fixed_four,plain,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",fixed_four,90,4,86,203,,False,95,proved symbolic instrumentation (not maintained),32625,29959,37625,"[29959, 37625, 37459, 32625, 30208]"
paired,test-200003-33-reverse,reverse,200003,9e3f94a34127aacef6a6e6d0d482e4d5e1f1904918225bf5e95b4701f7d6b2ca,runs_count,reference,33,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, [1, 1]]]]]]",118,32,86,230,167,False,,measured and independently checked,272167,257250,311500,"[272167, 284167, 268417, 257250, 311500]"
