stage,case_id,shape,seed,input_sha256,strategy,mode,n,run_count,run_lengths,plan,comparisons,check_comparisons,sort_comparisons,bound,tree_budget,conditional_applicable,conditional_bound,cost_source,median_ns,min_ns,max_ns,samples_ns
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,plain,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,proved symbolic instrumentation (not maintained),14916,14833,16625,"[16625, 14833, 14916]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,staged_reference,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,197125,196083,197875,"[197125, 196083, 197875]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,scan_only,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,128208,124875,130125,"[130125, 124875, 128208]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,merge_only,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,119500,118583,128958,"[119500, 118583, 128958]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,staged_direct,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,50209,49625,50416,"[49625, 50209, 50416]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,reference,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,201625,200958,202875,"[201625, 200958, 202875]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,counted,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,53250,52167,55792,"[52167, 55792, 53250]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,plain,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,proved symbolic instrumentation (not maintained),17375,17000,17417,"[17375, 17417, 17000]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,staged_reference,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,195375,194792,196833,"[196833, 194792, 195375]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,scan_only,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,127291,127250,128792,"[128792, 127291, 127250]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,merge_only,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,121958,121792,121959,"[121958, 121792, 121959]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_length,staged_direct,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,76,48,False,,measured and independently checked,52583,52500,54208,"[52583, 54208, 52500]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,merge,reference,29,3,"[16, 2, 11]",merge,69,0,69,145,,True,145,measured and independently checked,108084,107625,108709,"[108709, 107625, 108084]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,merge,counted,29,3,"[16, 2, 11]",merge,69,0,69,145,,True,145,measured and independently checked,69208,67666,69250,"[69250, 69208, 67666]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,merge,plain,29,3,"[16, 2, 11]",merge,69,0,69,145,,True,145,proved symbolic instrumentation (not maintained),20834,20667,23500,"[23500, 20834, 20667]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,hybrid_8,reference,29,3,"[16, 2, 11]",hybrid_8,58,0,58,149,,True,149,measured and independently checked,86750,82750,94000,"[86750, 82750, 94000]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,hybrid_8,counted,29,3,"[16, 2, 11]",hybrid_8,58,0,58,149,,True,149,measured and independently checked,42625,39791,43000,"[39791, 43000, 42625]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,hybrid_8,plain,29,3,"[16, 2, 11]",hybrid_8,58,0,58,149,,True,149,proved symbolic instrumentation (not maintained),13250,12125,13250,"[12125, 13250, 13250]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,fixed_four,reference,29,3,"[16, 2, 11]",fixed_four,60,21,39,170,,False,83,measured and independently checked,80666,80625,85125,"[85125, 80625, 80666]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,fixed_four,counted,29,3,"[16, 2, 11]",fixed_four,60,21,39,170,,False,83,measured and independently checked,46375,45667,48667,"[46375, 48667, 45667]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,fixed_four,plain,29,3,"[16, 2, 11]",fixed_four,60,21,39,170,,False,83,proved symbolic instrumentation (not maintained),14709,14500,14792,"[14709, 14792, 14500]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,reference,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,138458,137667,139167,"[137667, 138458, 139167]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,counted,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,35375,34833,38917,"[38917, 34833, 35375]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,plain,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,proved symbolic instrumentation (not maintained),12167,10791,12291,"[12291, 10791, 12167]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,staged_reference,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,130166,129000,139000,"[129000, 130166, 139000]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,scan_only,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,66000,59125,66541,"[59125, 66541, 66000]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,merge_only,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,105334,104958,105542,"[105542, 104958, 105334]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_count,staged_direct,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,86,42,False,,measured and independently checked,38542,37583,49708,"[37583, 38542, 49708]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,reference,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,151125,144084,151667,"[144084, 151125, 151667]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,counted,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,40542,38625,40916,"[40916, 38625, 40542]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,plain,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,proved symbolic instrumentation (not maintained),14417,13000,14500,"[13000, 14500, 14417]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,staged_reference,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,133875,129209,146958,"[133875, 129209, 146958]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,scan_only,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,68708,64250,69083,"[64250, 69083, 68708]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,merge_only,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,108292,99833,108542,"[99833, 108542, 108292]"
smoke,smoke-810001-29-perturbed,perturbed,810001,b5c06f21b5158a8eae687582ddb5c5e92bce3904f9439ee4cce5e1f2a218b1c6,runs_length,staged_direct,29,3,"[16, 2, 11]","[16, [2, 11]]",50,28,22,70,42,False,,measured and independently checked,40292,40083,41500,"[40292, 41500, 40083]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,merge,reference,29,4,"[1, 1, 26, 1]",merge,86,0,86,145,,True,145,measured and independently checked,152333,148792,152375,"[152375, 148792, 152333]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,merge,counted,29,4,"[1, 1, 26, 1]",merge,86,0,86,145,,True,145,measured and independently checked,79750,71750,80167,"[71750, 80167, 79750]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,merge,plain,29,4,"[1, 1, 26, 1]",merge,86,0,86,145,,True,145,proved symbolic instrumentation (not maintained),25750,25000,25916,"[25000, 25750, 25916]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,hybrid_8,reference,29,4,"[1, 1, 26, 1]",hybrid_8,79,0,79,149,,True,149,measured and independently checked,135833,135667,138500,"[135833, 135667, 138500]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,hybrid_8,counted,29,4,"[1, 1, 26, 1]",hybrid_8,79,0,79,149,,True,149,measured and independently checked,56542,56083,59334,"[59334, 56542, 56083]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,hybrid_8,plain,29,4,"[1, 1, 26, 1]",hybrid_8,79,0,79,149,,True,149,proved symbolic instrumentation (not maintained),16542,16333,16625,"[16625, 16542, 16333]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,fixed_four,reference,29,4,"[1, 1, 26, 1]",fixed_four,88,20,68,170,,False,83,measured and independently checked,146584,137750,146750,"[146584, 137750, 146750]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,fixed_four,counted,29,4,"[1, 1, 26, 1]",fixed_four,88,20,68,170,,False,83,measured and independently checked,78166,69708,78750,"[78166, 78750, 69708]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,fixed_four,plain,29,4,"[1, 1, 26, 1]",fixed_four,88,20,68,170,,False,83,proved symbolic instrumentation (not maintained),21375,19417,21458,"[19417, 21458, 21375]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,reference,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,186125,181291,186625,"[181291, 186125, 186625]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,counted,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,50666,49958,53000,"[50666, 49958, 53000]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,plain,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,proved symbolic instrumentation (not maintained),14875,14542,17833,"[17833, 14542, 14875]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,staged_reference,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,182041,180084,186000,"[186000, 180084, 182041]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,scan_only,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,112958,104750,113209,"[104750, 112958, 113209]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,merge_only,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,119041,118541,132625,"[132625, 118541, 119041]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_count,staged_direct,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,49541,49250,49750,"[49250, 49750, 49541]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,reference,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,190667,184667,194875,"[194875, 184667, 190667]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,counted,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,53584,50834,53916,"[50834, 53584, 53916]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,plain,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,proved symbolic instrumentation (not maintained),18250,18167,19083,"[18250, 19083, 18167]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,staged_reference,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,199916,185708,203541,"[203541, 185708, 199916]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,scan_only,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,116416,112917,116875,"[112917, 116875, 116416]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,merge_only,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,122250,119500,122583,"[119500, 122250, 122583]"
smoke,smoke-810001-29-skewed_runs,skewed_runs,810001,e0fb150e20ca778c1a3b01506eb9ee261e979e85c80d4d41abd70b8beb5bc8d5,runs_length,staged_direct,29,4,"[1, 1, 26, 1]","[[1, 1], [26, 1]]",68,28,40,86,58,False,,measured and independently checked,53292,53250,54875,"[53292, 54875, 53250]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,merge,reference,11,4,"[3, 4, 3, 1]",merge,25,0,25,44,,True,44,measured and independently checked,33167,30750,39125,"[30750, 39125, 33167]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,merge,counted,11,4,"[3, 4, 3, 1]",merge,25,0,25,44,,True,44,measured and independently checked,26083,24042,30375,"[24042, 30375, 26083]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,merge,plain,11,4,"[3, 4, 3, 1]",merge,25,0,25,44,,True,44,proved symbolic instrumentation (not maintained),9500,8958,9542,"[8958, 9542, 9500]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,hybrid_8,reference,11,4,"[3, 4, 3, 1]",hybrid_8,26,0,26,36,,True,36,measured and independently checked,30292,28042,30458,"[28042, 30458, 30292]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,hybrid_8,counted,11,4,"[3, 4, 3, 1]",hybrid_8,26,0,26,36,,True,36,measured and independently checked,20416,19167,20833,"[19167, 20416, 20833]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,hybrid_8,plain,11,4,"[3, 4, 3, 1]",hybrid_8,26,0,26,36,,True,36,proved symbolic instrumentation (not maintained),6083,5958,6292,"[6083, 5958, 6292]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_four,reference,11,4,"[3, 4, 3, 1]",fixed_four,30,6,24,49,,False,29,measured and independently checked,35500,34792,38875,"[38875, 35500, 34792]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_four,counted,11,4,"[3, 4, 3, 1]",fixed_four,30,6,24,49,,False,29,measured and independently checked,27291,26833,29542,"[27291, 29542, 26833]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_four,plain,11,4,"[3, 4, 3, 1]",fixed_four,30,6,24,49,,False,29,proved symbolic instrumentation (not maintained),9334,9250,9417,"[9250, 9334, 9417]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,reference,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,36000,33958,37208,"[33958, 36000, 37208]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,counted,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,22042,20291,22416,"[20291, 22042, 22416]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,plain,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,proved symbolic instrumentation (not maintained),7875,7792,10875,"[10875, 7792, 7875]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,staged_reference,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,36084,34666,38917,"[38917, 34666, 36084]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,scan_only,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,27750,27750,28542,"[27750, 27750, 28542]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,merge_only,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,30208,29916,32125,"[30208, 29916, 32125]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,staged_direct,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,21625,19041,22416,"[19041, 22416, 21625]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,reference,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,40542,37333,41000,"[37333, 40542, 41000]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,counted,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,25792,23208,25959,"[23208, 25959, 25792]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,plain,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,proved symbolic instrumentation (not maintained),11375,10375,11417,"[10375, 11417, 11375]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,staged_reference,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,36750,35208,39500,"[35208, 36750, 39500]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,scan_only,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,28209,28000,31125,"[28209, 28000, 31125]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,merge_only,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,33792,30208,36500,"[30208, 36500, 33792]"
smoke,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,staged_direct,11,4,"[3, 4, 3, 1]","[[3, 4], [3, 1]]",25,10,15,32,22,False,,measured and independently checked,24917,23916,27000,"[23916, 27000, 24917]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,merge,reference,9,1,[9],merge,13,0,13,36,,True,36,measured and independently checked,16083,15792,18083,"[18083, 16083, 15792]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,merge,counted,9,1,[9],merge,13,0,13,36,,True,36,measured and independently checked,15292,15250,17459,"[17459, 15292, 15250]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,merge,plain,9,1,[9],merge,13,0,13,36,,True,36,proved symbolic instrumentation (not maintained),6167,6042,6834,"[6834, 6042, 6167]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,hybrid_8,reference,9,1,[9],hybrid_8,11,0,11,25,,True,25,measured and independently checked,11750,11667,13292,"[13292, 11750, 11667]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,hybrid_8,counted,9,1,[9],hybrid_8,11,0,11,25,,True,25,measured and independently checked,10000,9750,14250,"[14250, 10000, 9750]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,hybrid_8,plain,9,1,[9],hybrid_8,11,0,11,25,,True,25,proved symbolic instrumentation (not maintained),3750,3750,4208,"[4208, 3750, 3750]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_four,reference,9,1,[9],fixed_four,13,5,8,35,,True,23,measured and independently checked,14500,14208,16375,"[16375, 14500, 14208]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_four,counted,9,1,[9],fixed_four,13,5,8,35,,True,23,measured and independently checked,13958,12125,14834,"[13958, 14834, 12125]"
smoke,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_four,plain,9,1,[9],fixed_four,13,5,8,35,,True,23,proved symbolic instrumentation (not maintained),4458,4458,4833,"[4833, 4458, 4458]"
