stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_two,11,4,"[3, 4, 3, 1]",53,5,30,False,20,25,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",35000,32583,35708,,,
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_three,11,4,"[3, 4, 3, 1]",49,8,26,False,27,18,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",30208,28000,32083,,,
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,fixed_four,11,4,"[3, 4, 3, 1]",49,6,30,False,29,24,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",37541,35750,37583,,,
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_count,11,4,"[3, 4, 3, 1]",32,10,25,False,,15,22,"[[3, 4], [3, 1]]",36208,36167,37000,15500,3167,16083
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,runs_length,11,4,"[3, 4, 3, 1]",32,10,25,False,,15,22,"[[3, 4], [3, 1]]",40708,39792,44500,17250,6916,17708
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,merge,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",282,0,199,True,282,199,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",517208,503041,519500,,,
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,hybrid_4,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",234,0,199,True,234,199,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",499542,490708,514125,,,
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,fixed_two,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",327,9,208,False,92,199,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",511666,511375,516209,,,
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,fixed_three,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",311,10,210,False,123,200,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",532500,520875,532916,,,
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,fixed_four,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",325,17,216,False,137,199,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",517542,517166,527041,,,
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,runs_count,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",234,46,192,False,,146,158,"[[[6, 7], [2, [2, 9]]], [[1, 6], [8, [4, 2]]]]",657875,652541,662333,225709,10875,433083
test,test-501-47-random_boundaries,random_boundaries,501,d4c11b880ecea572e8ff41eb85274447c949011b16417f1c75394412d3358332,runs_length,47,10,"[6, 7, 2, 2, 9, 1, 6, 8, 4, 2]",197,46,185,False,,139,151,"[[[6, 7], [[2, 2], 9]], [[1, 6], [8, [4, 2]]]]",654916,647542,657125,227041,23500,417542
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,merge,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",115,0,78,True,115,78,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",137583,127208,140166,,,
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,hybrid_4,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",91,0,78,True,91,78,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",126500,120708,132792,,,
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,fixed_two,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",136,3,81,False,44,78,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",131125,130542,140417,,,
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,fixed_three,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",128,4,87,False,59,83,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",150542,136167,156583,,,
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,fixed_four,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",134,7,85,False,65,78,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",150959,129875,247583,,,
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,runs_count,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",114,22,91,False,,69,81,"[[[1, 2], [3, [3, 2]]], [[2, [3, 1]], [3, [2, 1]]]]",182500,165500,188791,55500,11708,114459
test,test-501-23-duplicates,duplicates,501,396e7fe8a327236b25010c2807e3d3f88b1e4ad0e4050d4ef3d33e7b50da3283,runs_length,23,11,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1]",101,22,90,False,,68,79,"[[[[1, 2], 3], [3, 2]], [[2, [3, 1]], [3, [2, 1]]]]",200833,177125,241292,59750,25666,110083
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,merge,18,3,"[1, 1, 16]",90,0,45,True,90,45,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",63958,63166,70375,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,hybrid_4,18,3,"[1, 1, 16]",66,0,46,True,66,46,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",64709,60667,73083,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_two,18,3,"[1, 1, 16]",106,9,41,False,34,32,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",54000,53333,54041,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_three,18,3,"[1, 1, 16]",99,11,42,False,45,31,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",53292,53125,53375,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,fixed_four,18,3,"[1, 1, 16]",96,12,43,False,50,31,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",55000,55000,67458,,,
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,runs_count,18,3,"[1, 1, 16]",53,17,50,False,,33,35,"[1, [1, 16]]",102084,94750,105042,37959,2750,65833
test,test-edge-length_witness,edge_length_witness,,eb170440665bb6d6e309112ca9a0b4c78014602324a5a94cdb786b5f9d26e027,runs_length,18,3,"[1, 1, 16]",37,17,34,False,,17,20,"[[1, 1], 16]",69625,69250,75000,37709,5125,32000
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,merge,1,1,[1],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",583,500,792,,,
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,hybrid_4,1,1,[1],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",875,750,1083,,,
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,fixed_two,1,1,[1],1,0,0,True,1,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",1416,1375,1750,,,
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,fixed_three,1,1,[1],2,0,0,True,2,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2250,2250,2417,,,
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,fixed_four,1,1,[1],2,0,0,True,2,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",3292,3250,3375,,,
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,runs_count,1,1,[1],0,0,0,False,,0,0,1,1083,958,1209,708,375,417
test,test-edge-singleton,edge_singleton,,589ffd3acf522ae81192579f297589e93b0c41f748b224d1b4bb5c857a2f70cb,runs_length,1,1,[1],0,0,0,False,,0,0,1,1000,1000,1042,666,375,375
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,merge,47,3,"[20, 14, 13]",282,0,140,True,282,140,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",295083,289916,300833,,,
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,hybrid_4,47,3,"[20, 14, 13]",234,0,140,True,234,140,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",275417,275041,287375,,,
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,fixed_two,47,3,"[20, 14, 13]",327,31,171,False,92,140,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",309208,295208,310041,,,
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,fixed_three,47,3,"[20, 14, 13]",311,22,130,False,123,108,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",219833,209250,240125,,,
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,fixed_four,47,3,"[20, 14, 13]",325,41,144,False,137,103,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",269792,262083,277000,,,
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,runs_count,47,3,"[20, 14, 13]",140,46,96,False,,50,74,"[20, [14, 13]]",376334,374250,401542,226666,2959,156833
test,test-501-47-perturbed,perturbed,501,b778a0656dfea4eed6f2c021a1b6417986a849b7b81a1b419c807f6a2bd6a2f2,runs_length,47,3,"[20, 14, 13]",120,46,96,False,,50,74,"[20, [14, 13]]",384875,383208,394459,223334,5583,157416
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,merge,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",282,0,191,True,282,191,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",431833,417750,446542,,,
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,hybrid_4,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",234,0,191,True,234,191,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",442625,435959,445750,,,
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,fixed_two,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",327,8,199,False,92,191,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",458041,443542,483250,,,
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,fixed_three,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",311,9,210,False,123,201,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",496083,475542,527292,,,
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,fixed_four,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",325,12,203,False,137,191,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",465542,459834,478709,,,
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,runs_count,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",281,46,211,False,,165,202,"[[[[5, 2], [3, 3]], [[5, 1], [4, [3, 1]]]], [[[2, 2], [1, [3, 2]]], [[2, 2], [1, [3, 2]]]]]",641208,637000,641750,227167,22000,409542
test,test-501-47-duplicates,duplicates,501,8587b28851c99aee9f2f9f0461fc01326d5d3524996b6577e05928cc58a1ac10,runs_length,47,19,"[5, 2, 3, 3, 5, 1, 4, 3, 1, 2, 2, 1, 3, 2, 2, 2, 1, 3, 2]",243,46,207,False,,161,197,"[[[[5, 2], [3, 3]], [5, [1, 4]]], [[[3, [1, 2]], [[2, 1], 3]], [[2, [2, 2]], [[1, 3], 2]]]]",651375,640084,747500,229708,49958,394625
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,merge,47,6,"[1, 42, 1, 1, 1, 1]",282,0,138,True,282,138,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",246250,245958,248625,,,
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,hybrid_4,47,6,"[1, 42, 1, 1, 1, 1]",234,0,138,True,234,138,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",237291,232250,249417,,,
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,fixed_two,47,6,"[1, 42, 1, 1, 1, 1]",327,21,159,False,92,138,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",258750,254167,277250,,,
