case_id,family,length,strategy,median_ns
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,hybrid-64,620791
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,best_fixed,604209
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,manual_rule,744042
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,decision_tree,689167
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,tree_plan_only,611875
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,oracle,600750
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,merge,500667
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,insertion,1130459
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,hybrid-1,489625
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,hybrid-8,349500
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,hybrid-24,325333
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,hybrid-64,336042
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,best_fixed,320917
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,manual_rule,374042
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,decision_tree,370375
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,tree_plan_only,323042
4bb39c2350f1af012a91982462963427cf92c8c11f598bd67c320e5a0af60b2c,runs,135,oracle,325333
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,merge,116417
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,insertion,61041
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,hybrid-1,116084
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,hybrid-8,77375
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,hybrid-24,54959
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,hybrid-64,60208
