case_id,shape,n,check_comparisons,comparisons,conditional_upper,ready,sorting_comparisons,strategy,upper,offline_profile_ns,median_e2e_ns,min_e2e_ns,max_e2e_ns,median_check_replay_ns
edge-pair_reverse,edge_pair_reverse,2,0,1,3,True,1,p031_nested,3,12333,3166,2792,3250,1417
edge-pair_reverse,edge_pair_reverse,2,0,1,3,True,1,p098_split,3,12458,2916,2667,2917,792
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,p024_split,2,9125,2291,2250,2334,792
edge-pair_reverse,edge_pair_reverse,2,0,1,3,True,1,p027_nested,3,12291,3209,3125,3375,1417
20260906-16-sorted,sorted,16,0,32,64,True,32,single_merge,64,48708,40291,38375,43166,209
20260906-16-sorted,sorted,16,0,15,120,True,15,single_insertion,120,34500,26125,25667,29083,208
20260906-16-sorted,sorted,16,0,28,56,True,28,single_hybrid_4,56,50459,31208,31167,34625,167
20260906-16-sorted,sorted,16,0,22,72,True,22,single_hybrid_8,72,38334,29209,26459,37750,208
20260906-16-sorted,sorted,16,0,15,120,True,15,single_hybrid_16,120,33584,28667,25834,29375,167
20260906-16-sorted,sorted,16,0,22,72,True,22,p000_two_insertion,72,36333,29292,26625,30042,958
20260906-16-sorted,sorted,16,14,22,30,True,8,p001_two_guarded,78,37333,21333,19333,21458,9416
20260906-16-sorted,sorted,16,0,32,64,True,32,p002_merge_halves,64,46750,43167,39041,43542,959
20260906-16-sorted,sorted,16,15,15,15,True,0,p003_guarded_merge,79,23750,9209,8292,9333,7417
20260906-16-sorted,sorted,16,0,27,68,True,27,p004_prefix_insertion_merge,68,46459,36916,33041,37083,917
20260906-16-sorted,sorted,16,13,23,40,True,10,p005_three_guarded,88,46083,23459,21167,23750,9708
20260906-16-sorted,sorted,16,12,28,44,True,16,p006_four_guarded,76,56583,31417,28166,31792,10833
20260906-16-sorted,sorted,16,0,20,80,True,20,p007_mixed_hybrid,80,43125,28667,25750,28958,917
20260906-16-sorted,sorted,16,0,30,60,True,30,p028_split,60,52875,39500,38250,39959,958
20260906-16-sorted,sorted,16,0,30,60,True,30,p031_nested,60,56291,40041,36333,40250,1542
20260906-16-sorted,sorted,16,0,22,88,True,22,p098_split,88,47583,32042,31542,35334,833
20260906-16-sorted,sorted,16,0,32,62,True,32,p024_split,62,61125,44459,39833,44750,917
20260906-16-sorted,sorted,16,0,32,62,True,32,p027_nested,62,68959,45250,40750,45333,1500
20261017-128-sorted,sorted,128,0,448,896,True,448,single_merge,896,1273417,1264667,1259833,1283750,208
20261017-128-sorted,sorted,128,0,127,8128,True,127,single_insertion,8128,1654917,1665000,1543583,1693167,208
20261017-128-sorted,sorted,128,0,416,832,True,416,single_hybrid_4,832,1281583,1182125,1065000,1187875,208
20261017-128-sorted,sorted,128,0,368,960,True,368,single_hybrid_8,960,1162625,1108458,1023083,1124083,208
20261017-128-sorted,sorted,128,0,312,1344,True,312,single_hybrid_16,1344,1090833,1036500,1013250,1080000,208
20261017-128-sorted,sorted,128,0,190,4160,True,190,p000_two_insertion,4160,1265541,1234083,1140917,1248708,1833
20261017-128-sorted,sorted,128,126,190,254,True,64,p001_two_guarded,1022,605583,489500,488250,525125,72375
20261017-128-sorted,sorted,128,0,448,896,True,448,p002_merge_halves,896,1280000,1216500,1185208,1271084,2833
20261017-128-sorted,sorted,128,127,127,127,True,0,p003_guarded_merge,1023,165625,71250,66541,74541,59709
20261017-128-sorted,sorted,128,0,419,996,True,419,p004_prefix_insertion_merge,996,1206250,1189083,1165417,1204208,1875
20261017-128-sorted,sorted,128,125,210,339,True,85,p005_three_guarded,1107,601542,477667,468292,494084,76917
20261017-128-sorted,sorted,128,124,252,380,True,128,p006_four_guarded,1020,880250,734167,725833,761583,85500
20261017-128-sorted,sorted,128,0,352,1010,True,352,p007_mixed_hybrid,1010,1026167,931167,854667,946167,2500
20261017-128-sorted,sorted,128,0,432,864,True,432,p028_split,864,1172667,1198583,1146708,1215291,1917
20261017-128-sorted,sorted,128,0,432,864,True,432,p031_nested,864,1187917,1189417,1170958,1236917,2958
20261017-128-sorted,sorted,128,0,390,904,True,390,p098_split,904,1111542,1056792,1026834,1099041,1084
20261017-128-sorted,sorted,128,0,448,885,True,448,p024_split,885,1626250,1574625,1551834,1583208,1917
20261017-128-sorted,sorted,128,0,448,885,True,448,p027_nested,885,1652083,1568666,1563209,1580833,3125
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,113,160,True,113,single_merge,160,255583,241542,238333,245917,208
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,217,496,True,217,single_insertion,496,755041,749041,730500,756667,208
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,109,144,True,109,single_hybrid_4,144,251750,227666,212625,261041,209
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,112,176,True,112,single_hybrid_8,176,251500,232250,214000,238791,208
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,133,272,True,133,single_hybrid_16,272,312916,311125,306500,315667,209
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,133,272,True,133,p000_two_insertion,272,324500,313666,309792,315625,1125
20261017-32-3_sorted_blocks,3_sorted_blocks,32,15,128,62,False,113,p001_two_guarded,190,273875,245583,229209,252084,10584
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,113,160,True,113,p002_merge_halves,160,251458,242458,233458,255000,1083
20261017-32-3_sorted_blocks,3_sorted_blocks,32,10,123,31,False,113,p003_guarded_merge,191,257958,241209,239208,255583,5042
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,110,180,True,110,p004_prefix_insertion_merge,180,264292,242666,237125,245125,917
20261017-32-3_sorted_blocks,3_sorted_blocks,32,29,80,83,True,51,p005_three_guarded,211,208125,173542,169083,177334,19458
20261017-32-3_sorted_blocks,3_sorted_blocks,32,21,110,92,False,89,p006_four_guarded,188,257334,223958,218916,224750,17208
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,86,192,True,86,p007_mixed_hybrid,192,228209,212959,199708,220542,1083
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,112,152,True,112,p028_split,152,254292,233250,231083,242916,1042
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,112,152,True,112,p031_nested,152,252458,236292,231125,239500,1750
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,109,160,True,109,p098_split,160,253500,231125,226000,236916,917
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,99,157,True,99,p024_split,157,248958,221083,210292,228000,1083
20261017-32-3_sorted_blocks,3_sorted_blocks,32,0,99,157,True,99,p027_nested,157,261875,217375,212792,226208,1750
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,43,64,True,43,single_merge,64,75541,66917,66750,67167,208
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,58,120,True,58,single_insertion,120,111459,108459,108375,111542,208
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,39,56,True,39,single_hybrid_4,56,73667,58834,54333,58958,208
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,39,72,True,39,single_hybrid_8,72,72375,60375,59083,61250,208
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,58,120,True,58,single_hybrid_16,120,114209,108583,101334,111750,167
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,39,72,True,39,p000_two_insertion,72,71250,61166,60958,61208,917
20260906-16-4_sorted_blocks,4_sorted_blocks,16,8,51,30,False,43,p001_two_guarded,78,88333,74000,73166,74333,5959
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,43,64,True,43,p002_merge_halves,64,74084,67333,67125,67875,917
20260906-16-4_sorted_blocks,4_sorted_blocks,16,4,47,15,False,43,p003_guarded_merge,79,76417,69166,66083,69584,2375
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,43,68,True,43,p004_prefix_insertion_merge,68,76917,65375,61584,71333,875
20260906-16-4_sorted_blocks,4_sorted_blocks,16,9,56,40,False,47,p005_three_guarded,88,100417,82708,78375,96416,7959
20260906-16-4_sorted_blocks,4_sorted_blocks,16,12,39,44,True,27,p006_four_guarded,76,80958,55834,55208,56458,11083
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,47,80,True,47,p007_mixed_hybrid,80,89542,75167,74792,78084,958
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,41,60,True,41,p028_split,60,71416,63750,63416,63959,916
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,41,60,True,41,p031_nested,60,79791,64375,63875,73459,1541
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,39,88,True,39,p098_split,88,83125,70084,67833,73083,875
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,47,62,True,47,p024_split,62,103291,71583,67625,79167,917
20260906-16-4_sorted_blocks,4_sorted_blocks,16,0,47,62,True,47,p027_nested,62,96542,74083,73042,75000,1542
edge-all_equal,edge_all_equal,17,0,33,85,True,33,single_merge,85,54375,45583,45333,47917,209
edge-all_equal,edge_all_equal,17,0,16,136,True,16,single_insertion,136,37417,32417,29000,35125,209
edge-all_equal,edge_all_equal,17,0,30,61,True,30,single_hybrid_4,61,57041,38375,35917,38625,209
edge-all_equal,edge_all_equal,17,0,26,70,True,26,single_hybrid_8,70,45750,34042,32000,36584,208
edge-all_equal,edge_all_equal,17,0,23,81,True,23,single_hybrid_16,81,39291,31625,28750,32000,208
edge-all_equal,edge_all_equal,17,0,23,81,True,23,p000_two_insertion,81,37917,31833,31792,32083,958
edge-all_equal,edge_all_equal,17,15,23,32,True,8,p001_two_guarded,92,42792,22417,22292,22541,10375
edge-all_equal,edge_all_equal,17,0,33,77,True,33,p002_merge_halves,77,53875,45500,45125,45959,1000
edge-all_equal,edge_all_equal,17,16,16,16,True,0,p003_guarded_merge,101,25667,9875,9750,9917,8166
edge-all_equal,edge_all_equal,17,0,28,81,True,28,p004_prefix_insertion_merge,81,48250,39083,38834,39417,916
edge-all_equal,edge_all_equal,17,14,25,43,True,11,p005_three_guarded,94,49875,26250,26208,26417,10375
edge-all_equal,edge_all_equal,17,13,29,47,True,16,p006_four_guarded,86,58709,32625,29167,33084,11500
edge-all_equal,edge_all_equal,17,0,21,92,True,21,p007_mixed_hybrid,92,45708,31708,30292,46458,959
edge-all_equal,edge_all_equal,17,0,31,73,True,31,p028_split,73,55041,41792,41667,42125,917
edge-all_equal,edge_all_equal,17,0,31,69,True,31,p031_nested,69,66125,41958,38625,42875,1541
edge-all_equal,edge_all_equal,17,0,38,89,True,38,p098_split,89,73375,63834,60042,65042,1000
edge-all_equal,edge_all_equal,17,0,35,67,True,35,p024_split,67,69875,49833,47292,50166,958
edge-all_equal,edge_all_equal,17,0,35,67,True,35,p027_nested,67,72917,50250,47583,50500,1584
20260906-64-random,random,64,0,310,384,True,310,single_merge,384,950500,939791,870708,964708,208
20260906-64-random,random,64,0,1041,2016,True,1041,single_insertion,2016,7307458,7334166,7188667,7413958,250
20260906-64-random,random,64,0,316,352,True,316,single_hybrid_4,352,977834,928834,927416,940750,209
20260906-64-random,random,64,0,343,416,True,343,single_hybrid_8,416,1009875,984709,980625,994500,209
20260906-64-random,random,64,0,389,608,True,389,single_hybrid_16,608,1209333,1220292,1195666,1228833,209
20260906-64-random,random,64,0,601,1056,True,601,p000_two_insertion,1056,2459333,2463625,2417166,2472959,1292
20260906-64-random,random,64,3,313,126,False,310,p001_two_guarded,446,965625,930000,856666,938042,3708
20260906-64-random,random,64,0,310,384,True,310,p002_merge_halves,384,938666,901083,874125,933875,1375
20260906-64-random,random,64,1,311,63,False,310,p003_guarded_merge,447,1020834,924959,905625,962750,959
20260906-64-random,random,64,0,343,428,True,343,p004_prefix_insertion_merge,428,1145208,1176416,1158542,1189750,1000
20260906-64-random,random,64,3,314,168,False,311,p005_three_guarded,488,971792,969375,957709,1021833,4958
20260906-64-random,random,64,5,315,188,False,310,p006_four_guarded,444,974083,937458,921416,972625,7583
20260906-64-random,random,64,0,355,441,True,355,p007_mixed_hybrid,441,1099208,1073583,1058875,1149167,1208
20260906-64-random,random,64,0,314,368,True,314,p028_split,368,983792,938583,925584,962375,1291
20260906-64-random,random,64,0,314,368,True,314,p031_nested,368,952333,929083,879500,967291,2125
20260906-64-random,random,64,0,327,376,True,327,p098_split,376,1094792,1028625,1009292,1066250,958
20260906-64-random,random,64,0,307,378,True,307,p024_split,378,995708,916542,868875,932958,1333
20260906-64-random,random,64,0,307,378,True,307,p027_nested,378,978208,908834,899292,918083,2250
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,105,160,True,105,single_merge,160,209959,194791,191750,203209,209
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,175,496,True,175,single_insertion,496,558416,549583,544667,552458,208
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,101,144,True,101,single_hybrid_4,144,208209,181125,173083,197333,208
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,104,176,True,104,single_hybrid_8,176,206375,190500,186000,191500,208
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,123,272,True,123,single_hybrid_16,272,268667,258792,254459,274334,167
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,123,272,True,123,p000_two_insertion,272,271500,261167,252334,270292,1125
20260906-32-3_sorted_blocks,3_sorted_blocks,32,15,120,62,False,105,p001_two_guarded,190,225750,204500,202459,217708,10292
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,105,160,True,105,p002_merge_halves,160,201042,199292,188792,217042,1083
20260906-32-3_sorted_blocks,3_sorted_blocks,32,10,115,31,False,105,p003_guarded_merge,191,212250,192333,190125,208291,4916
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,99,180,True,99,p004_prefix_insertion_merge,180,197875,192917,185750,204708,917
20260906-32-3_sorted_blocks,3_sorted_blocks,32,29,72,83,True,43,p005_three_guarded,211,171000,131750,128000,137000,18875
20260906-32-3_sorted_blocks,3_sorted_blocks,32,21,102,92,False,81,p006_four_guarded,188,208083,174000,168250,186500,16625
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,78,192,True,78,p007_mixed_hybrid,192,185916,163292,158083,181458,1084
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,104,152,True,104,p028_split,152,244208,189000,184375,200292,1083
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,104,152,True,104,p031_nested,152,198709,191917,186375,201542,1750
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,101,160,True,101,p098_split,160,208667,185584,185000,193750,958
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,96,157,True,96,p024_split,157,232625,200250,192708,221542,1125
20260906-32-3_sorted_blocks,3_sorted_blocks,32,0,96,157,True,96,p027_nested,157,218083,206458,197291,210292,1750
20261017-16-reverse,reverse,16,0,32,64,True,32,single_merge,64,49042,42917,40916,55250,208
20261017-16-reverse,reverse,16,0,120,120,True,120,single_insertion,120,268542,258167,250333,259209,208
20261017-16-reverse,reverse,16,0,40,56,True,40,single_hybrid_4,56,91541,48833,46375,57292,208
20261017-16-reverse,reverse,16,0,64,72,True,64,single_hybrid_8,72,91000,82250,80667,102417,209
20261017-16-reverse,reverse,16,0,120,120,True,120,single_hybrid_16,120,273083,265542,250875,283541,208
20261017-16-reverse,reverse,16,0,64,72,True,64,p000_two_insertion,72,98042,89834,84750,90250,959
20261017-16-reverse,reverse,16,2,34,30,False,32,p001_two_guarded,78,49916,45834,45458,46250,2750
20261017-16-reverse,reverse,16,0,32,64,True,32,p002_merge_halves,64,46250,43042,40667,43583,958
20261017-16-reverse,reverse,16,1,33,15,False,32,p003_guarded_merge,79,43750,43708,39125,43958,1000
20261017-16-reverse,reverse,16,0,48,68,True,48,p004_prefix_insertion_merge,68,72292,60833,59792,67250,833
20261017-16-reverse,reverse,16,3,43,40,False,40,p005_three_guarded,88,84500,60250,54583,61125,4333
20261017-16-reverse,reverse,16,4,36,44,False,32,p006_four_guarded,76,57375,49291,48667,67959,6000
20261017-16-reverse,reverse,16,0,73,80,True,73,p007_mixed_hybrid,80,121833,122250,111959,125292,917
20261017-16-reverse,reverse,16,0,36,60,True,36,p028_split,60,53750,46958,45541,50125,917
20261017-16-reverse,reverse,16,0,36,60,True,36,p031_nested,60,56000,47209,47042,47584,1583
20261017-16-reverse,reverse,16,0,64,88,True,64,p098_split,88,102250,98250,92708,103667,875
20261017-16-reverse,reverse,16,0,34,62,True,34,p024_split,62,57875,40584,40541,45667,958
20261017-16-reverse,reverse,16,0,34,62,True,34,p027_nested,62,60792,43625,40875,45667,1584
20261017-128-reverse,reverse,128,0,452,896,True,452,single_merge,896,1276042,1244333,1235583,1317209,208
20261017-128-reverse,reverse,128,0,8127,8128,True,8127,single_insertion,8128,138306917,136766375,134962292,137815667,208
20261017-128-reverse,reverse,128,0,515,832,True,515,single_hybrid_4,832,1455250,1337625,1271625,1367500,208
20261017-128-reverse,reverse,128,0,706,960,True,706,single_hybrid_8,960,1822916,1753459,1717750,1789666,167
20261017-128-reverse,reverse,128,0,1154,1344,True,1154,single_hybrid_16,1344,3414625,3351208,3095333,3452125,167
20261017-128-reverse,reverse,128,0,4095,4160,True,4095,p000_two_insertion,4160,34020334,34327500,34068333,34825291,1750
20261017-128-reverse,reverse,128,2,454,254,False,452,p001_two_guarded,1022,1281625,1281583,1251209,1373500,3625
20261017-128-reverse,reverse,128,0,452,896,True,452,p002_merge_halves,896,1271458,1262750,1251250,1279584,1792
20261017-128-reverse,reverse,128,1,453,127,False,452,p003_guarded_merge,1023,1253792,1249667,1173833,1287625,1000
20261017-128-reverse,reverse,128,0,578,996,True,578,p004_prefix_insertion_merge,996,2724542,2684833,2582750,2724125,1084
20261017-128-reverse,reverse,128,3,516,339,False,513,p005_three_guarded,1107,1747084,1721709,1694542,1728833,5500
20261017-128-reverse,reverse,128,4,456,380,False,452,p006_four_guarded,1020,1164000,1268292,1240500,1282583,7750
20261017-128-reverse,reverse,128,0,763,1010,True,763,p007_mixed_hybrid,1010,2259208,2338000,2308000,2343375,1542
20261017-128-reverse,reverse,128,0,483,864,True,483,p028_split,864,1319250,1300917,1267708,1363125,1750
20261017-128-reverse,reverse,128,0,483,864,True,483,p031_nested,864,1364750,1303084,1292375,1342042,2833
20261017-128-reverse,reverse,128,0,611,904,True,611,p098_split,904,2657292,2524417,2461542,2569583,1042
20261017-128-reverse,reverse,128,0,470,885,True,470,p024_split,885,1240917,1137875,1119541,1152708,1875
20261017-128-reverse,reverse,128,0,470,885,True,470,p027_nested,885,1242583,1138542,1113708,1149708,2917
20261017-32-random,random,32,0,124,160,True,124,single_merge,160,259209,257542,241875,368000,209
20261017-32-random,random,32,0,280,496,True,280,single_insertion,496,995291,978375,960209,1113250,208
20261017-32-random,random,32,0,126,144,True,126,single_hybrid_4,144,273583,250917,238291,254833,208
20261017-32-random,random,32,0,144,176,True,144,single_hybrid_8,176,298333,285791,271458,288250,208
20261017-32-random,random,32,0,176,272,True,176,single_hybrid_16,272,413417,397958,391084,403125,208
20261017-32-random,random,32,0,176,272,True,176,p000_two_insertion,272,409083,401000,390417,420208,1083
20261017-32-random,random,32,3,127,62,False,124,p001_two_guarded,190,267375,259833,235000,266416,3250
20261017-32-random,random,32,0,124,160,True,124,p002_merge_halves,160,264166,254958,230083,257791,1041
20261017-32-random,random,32,1,125,31,False,124,p003_guarded_merge,191,254417,253542,231833,296584,1042
20261017-32-random,random,32,0,133,180,True,133,p004_prefix_insertion_merge,180,294041,285292,258750,312167,875
20261017-32-random,random,32,4,131,83,False,127,p005_three_guarded,211,286375,271083,248250,291791,4875
20261017-32-random,random,32,6,130,92,False,124,p006_four_guarded,188,276542,264167,257291,267125,7208
20261017-32-random,random,32,0,136,192,True,136,p007_mixed_hybrid,192,332125,290291,267208,305708,1000
20261017-32-random,random,32,0,124,152,True,124,p028_split,152,263875,252417,244792,283125,1042
20261017-32-random,random,32,0,124,152,True,124,p031_nested,152,279875,250834,234500,328750,1750
20261017-32-random,random,32,0,135,160,True,135,p098_split,160,284833,264459,261125,270208,916
20261017-32-random,random,32,0,126,157,True,126,p024_split,157,296209,265375,241875,339291,1042
20261017-32-random,random,32,0,126,157,True,126,p027_nested,157,299958,266208,259333,303167,1709
20260906-64-duplicates,duplicates,64,0,289,384,True,289,single_merge,384,858166,776167,774917,909167,208
20260906-64-duplicates,duplicates,64,0,830,2016,True,830,single_insertion,2016,5556250,5581875,5310125,6469833,209
20260906-64-duplicates,duplicates,64,0,288,352,True,288,single_hybrid_4,352,853333,772750,745000,820167,208
20260906-64-duplicates,duplicates,64,0,298,416,True,298,single_hybrid_8,416,847667,789167,745709,820416,208
20260906-64-duplicates,duplicates,64,0,349,608,True,349,single_hybrid_16,608,1036625,977792,902667,1044708,167
20260906-64-duplicates,duplicates,64,0,490,1056,True,490,p000_two_insertion,1056,1880750,1845416,1813084,2046917,1333
20260906-64-duplicates,duplicates,64,3,292,126,False,289,p001_two_guarded,446,831625,883334,793708,909959,3708
20260906-64-duplicates,duplicates,64,0,289,384,True,289,p002_merge_halves,384,816917,839084,826417,906083,1291
20260906-64-duplicates,duplicates,64,1,290,63,False,289,p003_guarded_merge,447,816417,849500,731125,902000,1000
20260906-64-duplicates,duplicates,64,0,306,428,True,306,p004_prefix_insertion_merge,428,961500,911208,864500,2392542,1042
20260906-64-duplicates,duplicates,64,5,293,168,False,288,p005_three_guarded,488,849500,809625,746167,1182625,5958
20260906-64-duplicates,duplicates,64,5,294,188,False,289,p006_four_guarded,444,849584,791542,756125,980708,7625
20260906-64-duplicates,duplicates,64,0,317,441,True,317,p007_mixed_hybrid,441,927583,842833,777750,1007916,1167
20260906-64-duplicates,duplicates,64,0,284,368,True,284,p028_split,368,841500,774125,744958,975459,1250
20260906-64-duplicates,duplicates,64,0,284,368,True,284,p031_nested,368,844375,793625,758084,954792,2083
20260906-64-duplicates,duplicates,64,0,288,376,True,288,p098_split,376,907208,798000,780959,919875,958
20260906-64-duplicates,duplicates,64,0,292,378,True,292,p024_split,378,937750,843708,823250,1043708,1292
20260906-64-duplicates,duplicates,64,0,292,378,True,292,p027_nested,378,935166,833208,828834,924791,2083
20260906-32-random,random,32,0,120,160,True,120,single_merge,160,255209,233334,226250,239208,208
20260906-32-random,random,32,0,246,496,True,246,single_insertion,496,839042,832584,780667,850583,208
20260906-32-random,random,32,0,122,144,True,122,single_hybrid_4,144,259584,230417,215959,236542,167
20260906-32-random,random,32,0,127,176,True,127,single_hybrid_8,176,250208,245209,234583,248166,167
20260906-32-random,random,32,0,164,272,True,164,single_hybrid_16,272,363833,359375,355958,366208,166
20260906-32-random,random,32,0,164,272,True,164,p000_two_insertion,272,364166,354917,353208,361416,1042
20260906-32-random,random,32,4,124,62,False,120,p001_two_guarded,190,251792,242625,235000,247875,3709
20260906-32-random,random,32,0,120,160,True,120,p002_merge_halves,160,243375,237958,232875,250042,1084
20260906-32-random,random,32,1,121,31,False,120,p003_guarded_merge,191,231708,236417,228042,239500,1041
20260906-32-random,random,32,0,122,180,True,122,p004_prefix_insertion_merge,180,250375,261750,237375,266375,917
20260906-32-random,random,32,5,124,83,False,119,p005_three_guarded,211,245000,231750,212334,244542,5416
20260906-32-random,random,32,8,128,92,False,120,p006_four_guarded,188,275000,249167,220458,274416,8833
20260906-32-random,random,32,0,133,192,True,133,p007_mixed_hybrid,192,272666,257459,255708,267833,1000
20260906-32-random,random,32,0,122,152,True,122,p028_split,152,249083,238709,213958,248167,1083
20260906-32-random,random,32,0,122,152,True,122,p031_nested,152,256834,233417,211167,273125,1791
20260906-32-random,random,32,0,124,160,True,124,p098_split,160,253792,239375,213208,252500,917
20260906-32-random,random,32,0,123,157,True,123,p024_split,157,282042,253833,228959,266375,1125
